file_name,predicted_class,score
human/LowerTrailCamera_EK002967.JPG,human,1.0
human/LowerTrailCamera_EK002992.JPG,human,0.9999969
human/LowerTrailCamera_EK002993.JPG,human,0.9999652
human/LowerTrailCamera_EK003076.JPG,human,1.0
human/LowerTrailCamera_EK003077.JPG,human,1.0
human/LowerTrailCamera_EK003078.JPG,human,1.0
human/LowerTrailCamera_EK003097.JPG,human,0.9999943
human/LowerTrailCamera_EK003098.JPG,human,0.9999893
human/LowerTrailCamera_EK003099.JPG,human,0.9999654
human/LowerTrailCamera_EK003118.JPG,human,0.9999987
human/LowerTrailCamera_EK003119.JPG,human,0.9999982
human/LowerTrailCamera_EK003120.JPG,human,0.9999994
human/LowerTrailCamera_EK003142.JPG,human,0.99996686
human/LowerTrailCamera_EK003143.JPG,human,1.0
human/LowerTrailCamera_EK003144.JPG,human,0.9999993
human/LowerTrailCamera_EK003190.JPG,human,1.0
human/LowerTrailCamera_EK003191.JPG,human,1.0
human/LowerTrailCamera_EK003192.JPG,human,1.0
human/LowerTrailCamera_EK003220.JPG,human,0.9944945
human/LowerTrailCamera_EK003221.JPG,human,0.999764
human/LowerTrailCamera_EK003222.JPG,human,0.9899305
human/LowerTrailCamera_EK003235.JPG,human,0.99999833
human/LowerTrailCamera_EK003236.JPG,human,0.9999987
human/LowerTrailCamera_EK003237.JPG,human,0.9999728
human/LowerTrailCamera_EK003262.JPG,human,1.0
human/LowerTrailCamera_EK003263.JPG,human,0.99999964
human/LowerTrailCamera_EK003264.JPG,human,0.99999714
human/LowerTrailCamera_EK003280.JPG,human,0.9999982
human/LowerTrailCamera_EK003286.JPG,human,0.9999492
human/LowerTrailCamera_EK003287.JPG,human,1.0
human/LowerTrailCamera_EK003288.JPG,human,0.9999957
human/LowerTrailCamera_EK003301.JPG,human,0.9977925
human/LowerTrailCamera_EK003302.JPG,human,0.9987972
human/LowerTrailCamera_EK003303.JPG,human,0.9992836
human/LowerTrailCamera_EK003349.JPG,human,0.9999999
human/LowerTrailCamera_EK003350.JPG,human,1.0
human/LowerTrailCamera_EK003351.JPG,human,0.9999993
human/LowerTrailCamera_EK003401.JPG,human,0.9749909
human/LowerTrailCamera_EK003402.JPG,human,0.9927989
human/LowerTrailCamera_EK003424.JPG,human,1.0
human/LowerTrailCamera_EK003425.JPG,human,1.0
human/LowerTrailCamera_EK003426.JPG,human,0.9999974
human/LowerTrailCamera_EK003493.JPG,human,0.9999999
human/LowerTrailCamera_EK003494.JPG,human,1.0
human/LowerTrailCamera_EK003495.JPG,human,0.99999976
human/LowerTrailCamera_EK003532.JPG,human,0.9999999
human/LowerTrailCamera_EK003533.JPG,human,0.9999999
human/LowerTrailCamera_EK003534.JPG,human,0.9999925
human/LowerTrailCamera_EK003577.JPG,human,1.0
human/LowerTrailCamera_EK003578.JPG,human,1.0
human/LowerTrailCamera_EK003579.JPG,human,1.0
human/LowerTrailCamera_EK003715.JPG,human,0.99999964
human/LowerTrailCamera_EK003716.JPG,human,0.99996555
human/LowerTrailCamera_EK003717.JPG,human,0.99917126
human/LowerTrailCamera_EK003742.JPG,human,0.9999993
human/LowerTrailCamera_EK003743.JPG,human,0.9999999
human/LowerTrailCamera_EK003744.JPG,human,0.99999976
human/LowerTrailCamera_EK003925.JPG,human,1.0
human/LowerTrailCamera_EK003926.JPG,human,0.9999813
human/LowerTrailCamera_EK003927.JPG,human,0.99996436
human/LowerTrailCamera_EK004186.JPG,human,0.99999976
human/LowerTrailCamera_EK004187.JPG,human,0.9998832
human/LowerTrailCamera_EK004188.JPG,human,0.9999999
human/LowerTrailCamera_EK004204.JPG,human,0.99984527
human/LowerTrailCamera_EK004205.JPG,human,0.99998176
human/LowerTrailCamera_EK004206.JPG,human,0.9999999
human/LowerTrailCamera_EK004210.JPG,human,0.99999964
human/LowerTrailCamera_EK004211.JPG,human,1.0
human/LowerTrailCamera_EK004212.JPG,human,0.99999976
human/LowerTrailCamera_EK005269.JPG,human,1.0
human/LowerTrailCamera_EK005270.JPG,human,1.0
human/LowerTrailCamera_EK005271.JPG,human,1.0
human/LowerTrailCamera_EK005839.JPG,human,0.9999989
human/LowerTrailCamera_EK005840.JPG,human,0.9995778
human/LowerTrailCamera_EK005841.JPG,human,0.9976101
human/LowerTrailCamera_EK006373.JPG,human,0.9999993
human/LowerTrailCamera_EK006374.JPG,human,0.99997485
human/LowerTrailCamera_EK006375.JPG,human,0.9999918
human/LowerTrailCamera_EK006385.JPG,human,1.0
human/LowerTrailCamera_EK006386.JPG,human,1.0
human/LowerTrailCamera_EK006387.JPG,human,1.0
human/LowerTrailCamera_EK006580.JPG,human,0.9999999
human/LowerTrailCamera_EK006581.JPG,human,1.0
human/LowerTrailCamera_EK006582.JPG,human,1.0
human/LowerTrailCamera_EK007951.JPG,human,0.9999995
human/LowerTrailCamera_EK007952.JPG,human,0.9999999
human/LowerTrailCamera_EK007953.JPG,human,0.99999857
human/LowerTrailCamera_EK008296.JPG,human,0.9999999
